담당자명,거래처명,품목명,RX 총Net매출(VAT제외)
박경현,서울내과의원,에소메졸디알서방캡슐10밀리그램,55840.90909090909
박종우C,삼성서울연합의원,에소메졸캡슐20밀리그램,82230.90909090909
박종우C,우리내과의원(호평),에소메졸캡슐20밀리그램,37759.0909090909
박종우C,프렌닥터중앙의원,에소메졸캡슐20밀리그램,509328.18181818177
박종우C,한내과의원,에소메졸캡슐20밀리그램,125863.63636363635
박종우C,소망의원,에소메졸캡슐20밀리그램,25172.727272727272
박종우C,안종훈내과의원,에소메졸캡슐40밀리그램,34963.63636363637
박종우C,프렌닥터중앙의원,에소메졸캡슐40밀리그램,65265.45454545455
박종우C,설재활의학과의원,에소메졸캡슐40밀리그램,52445.45454545455
박종우C,건강한내과의원,에소메졸플러스정40/350밀리그램,10036.363636363636
박종우C,호평성모마취통증의학과의원,에소메졸플러스정40/350밀리그램,29272.727272727272
박종우C,호평아산내과의원,에소메졸플러스정40/350밀리그램,194036.36363636365
박종우C,드림산부인과의원,에소메졸디알서방캡슐40밀리그램,427500.0
박종우C,중앙내과의원,에소메졸디알서방캡슐40밀리그램,117000.0
박종우C,호평아산내과의원,에소메졸디알서방캡슐40밀리그램,81900.0
박종우C,우리내과의원(호평),에소메졸디알서방캡슐40밀리그램,85500.0
박종우C,금곡의원,에소메졸디알서방캡슐40밀리그램,27000.0
박종우C,설재활의학과의원,에소메졸디알서방캡슐40밀리그램,54000.0
박종우C,연세마이피부과의원,에소메졸디알서방캡슐20밀리그램,73390.90909090909
박종우C,설재활의학과의원,에소메졸디알서방캡슐20밀리그램,37636.36363636364
박종우C,호평아산내과의원,에소메졸디알서방캡슐20밀리그램,26972.727272727272
박종우C,한빛이비인후과의원,에소메졸디알서방캡슐20밀리그램,134236.36363636365
박종우C,참내과의원,에소메졸디알서방캡슐20밀리그램,111654.54545454544
박종우C,프렌닥터중앙의원,에소메졸디알서방캡슐20밀리그램,17563.636363636364
박종우C,바른내과의원,에소메졸디알서방캡슐20밀리그램,18818.181818181816
박종우C,중앙내과의원,에소메졸디알서방캡슐20밀리그램,267845.45454545453
박종우C,프렌닥터중앙의원,에소메졸디알서방캡슐10밀리그램,17869.090909090908
박종우C,호평아산내과의원,에소메졸디알서방캡슐10밀리그램,7560.0
박종우C,호평성모마취통증의학과의원,에소메졸디알서방캡슐10밀리그램,63744.545454545456
박종우C,중문의원,에소메졸디알서방캡슐10밀리그램,31614.54545454545
박종우C,건강한내과의원,에소메졸플러스정20/350밀리그램,7200.0
신민혜,안중고려연합의원(방문),에소메졸캡슐20밀리그램,0.0
신민혜,고덕연세내과의원,에소메졸캡슐20밀리그램,0.0
신민혜,소망의원,에소메졸캡슐20밀리그램,25172.727272727272
신민혜,현화배내과의원,에소메졸캡슐20밀리그램,33563.63636363637
신민혜,고려웰니스의원,에소메졸캡슐20밀리그램,0.0
신민혜,안정우리들의원,에소메졸캡슐20밀리그램,0.0
신민혜,이정래산부인과의원,에소메졸캡슐20밀리그램,0.0
신민혜,삼성이비인후과의원,에소메졸캡슐20밀리그램,0.0
신민혜,룩스미의원,에소메졸캡슐20밀리그램,0.0
신민혜,새서울의원,에소메졸캡슐20밀리그램,25172.727272727272
신민혜,새우리의원,에소메졸캡슐20밀리그램,0.0
신민혜,서울수의원,에소메졸캡슐20밀리그램,0.0
신민혜,삼성전자(주) 평택부속의원,에소메졸캡슐20밀리그램,0.0
신민혜,현대가정의원,에소메졸캡슐20밀리그램,0.0
신민혜,비전이비인후과소아청소년과의원,에소메졸캡슐40밀리그램,0.0
신민혜,삼성이비인후과의원,에소메졸캡슐40밀리그램,19812.727272727272
신민혜,새서울의원,에소메졸캡슐40밀리그램,32632.727272727272
신민혜,소망의원,에소메졸디알서방캡슐40밀리그램,0.0
신민혜,비전이비인후과소아청소년과의원,에소메졸디알서방캡슐40밀리그램,48600.0
신민혜,현화이비인후과의원,에소메졸디알서방캡슐40밀리그램,0.0
신민혜,새서울의원,에소메졸디알서방캡슐40밀리그램,0.0
신민혜,소망의원,에소메졸디알서방캡슐20밀리그램,18818.181818181816
신민혜,새우리의원,에소메졸디알서방캡슐20밀리그램,37636.36363636364
신민혜,현화이비인후과의원,에소메졸디알서방캡슐20밀리그램,0.0
신민혜,현화배내과의원,에소메졸디알서방캡슐20밀리그램,0.0
신민혜,현대가정의원,에소메졸디알서방캡슐10밀리그램,35222.72727272727
신민혜,현화배내과의원,에소메졸디알서방캡슐10밀리그램,515.4545454545455
이인철,메디탑의원,에소메졸캡슐20밀리그램,361648.18181818177
이인철,제일항외과소아청소년과의원,에소메졸캡슐20밀리그램,1308789.6663636365
이인철,삼성튼튼마취통증의학과의원,에소메졸캡슐20밀리그램,37759.0909090909
이인철,예스연세의원,에소메졸캡슐20밀리그램,0.0
이인철,닥터김의원,에소메졸캡슐20밀리그램,224876.36363636365
이인철,제일항외과소아청소년과의원,에소메졸플러스정20/350밀리그램,120259.63636363635
이인철,제일항외과소아청소년과의원,에소메졸플러스정40/350밀리그램,317035.34545454546
이인철,이재웅리하트내과의원,에소메졸디알서방캡슐40밀리그램,1558800.0
이인철,제일항외과소아청소년과의원,에소메졸디알서방캡슐40밀리그램,162746.1
이인철,연세마내과의원,에소메졸디알서방캡슐40밀리그램,108000.0
이인철,이기쁨내과의원,에소메졸디알서방캡슐20밀리그램,52690.90909090909
이인철,제일항외과소아청소년과의원,에소메졸디알서방캡슐20밀리그램,607785.8727272727
이인철,유로진남성비뇨기과의원,에소메졸디알서방캡슐20밀리그램,431563.6363636364
이인철,이재웅리하트내과의원,에소메졸디알서방캡슐20밀리그램,14075372.727272728
이인철,연세마내과의원,에소메졸디알서방캡슐20밀리그램,185045.45454545453
이인철,닥터김의원,에소메졸디알서방캡슐10밀리그램,71476.36363636365
이지형,365삼성메디컬의원,에소메졸캡슐20밀리그램,0.0
이지형,고운속내과의원,에소메졸캡슐20밀리그램,202220.9090909091
이지형,구리황내과의원,에소메졸캡슐20밀리그램,38161.85454545455
이지형,박지영내과의원,에소메졸캡슐20밀리그램,226554.54545454544
이지형,미사나무내과의원,에소메졸캡슐20밀리그램,25172.727272727272
이지형,삼성WE내과의원,에소메졸캡슐20밀리그램,130898.1818181818
이지형,봄빛의원,에소메졸캡슐20밀리그램,0.0
이지형,하남웰니스내과의원,에소메졸캡슐20밀리그램,2479513.636363636
이지형,위례연세내과의원,에소메졸캡슐20밀리그램,25172.727272727272
이지형,감일든든한내과의원,에소메졸캡슐20밀리그램,50345.45454545455
이지형,연세편한내과의원,에소메졸캡슐20밀리그램,563030.0
이지형,느티나무의료복지사회적협동조합느티나무의원,에소메졸캡슐20밀리그램,0.0
이지형,연세정내과의원,에소메졸캡슐20밀리그램,50345.45454545455
이지형,박지영내과의원,에소메졸캡슐40밀리그램,16316.363636363636
이지형,삼성WE내과의원,에소메졸캡슐40밀리그램,32632.727272727272
이지형,서울본내과의원,에소메졸캡슐40밀리그램,69927.27272727274
이지형,연세편한내과의원,에소메졸캡슐40밀리그램,172487.2727272727
이지형,하남웰니스내과의원,에소메졸캡슐40밀리그램,136358.1818181818
이지형,위례연세내과의원,에소메졸플러스정20/350밀리그램,19636.36363636364
이지형,하남웰니스내과의원,에소메졸플러스정20/350밀리그램,18327.272727272728
이지형,위례연세내과의원,에소메졸플러스정40/350밀리그램,0.0
이지형,하남웰니스내과의원,에소메졸플러스정40/350밀리그램,72763.63636363635
이지형,삼성WE내과의원,에소메졸디알서방캡슐40밀리그램,93600.0
이지형,감일든든한내과의원,에소메졸디알서방캡슐40밀리그램,98100.0
이지형,구리황내과의원,에소메졸디알서방캡슐40밀리그램,45900.0
이지형,하남웰니스내과의원,에소메졸디알서방캡슐40밀리그램,27900.0
이지형,감일성모내과의원,에소메졸디알서방캡슐40밀리그램,177300.0
이지형,박지영내과의원,에소메졸디알서방캡슐40밀리그램,19800.0
이지형,연세편한내과의원,에소메졸디알서방캡슐40밀리그램,0.0
이지형,연세정내과의원,에소메졸디알서방캡슐20밀리그램,37636.36363636364
이지형,감일든든한내과의원,에소메졸디알서방캡슐20밀리그램,26345.454545454544
이지형,삼성WE내과의원,에소메졸디알서방캡슐20밀리그램,18818.181818181816
이지형,미사나무내과의원,에소메졸디알서방캡슐20밀리그램,17563.636363636364
이지형,하남웰니스내과의원,에소메졸디알서방캡슐20밀리그램,81545.45454545454
이지형,구리황내과의원,에소메졸디알서방캡슐20밀리그램,36381.81818181818
이지형,하남웰니스내과의원,에소메졸디알서방캡슐10밀리그램,8075.454545454546
이지형,위례연세내과의원,에소메졸디알서방캡슐10밀리그램,0.0
이창준A,누리가정의학과의원,에소메졸캡슐20밀리그램,0.0
이창준A,수지아산내과의원,에소메졸캡슐20밀리그램,0.0
이창준A,해맑은내과의원,에소메졸캡슐20밀리그램,25172.727272727272
이창준A,SOK수지속편한내과의원,에소메졸캡슐20밀리그램,11747.272727272728
이창준A,수지엘내과의원,에소메졸캡슐20밀리그램,0.0
이창준A,김진영내과,에소메졸캡슐20밀리그램,31046.36363636364
이창준A,바로새움정형외과,에소메졸캡슐20밀리그램,102369.0909090909
이창준A,서울가정의학과의원,에소메졸캡슐20밀리그램,50345.45454545455
이창준A,서울제일내과의원,에소메졸캡슐20밀리그램,75518.18181818182
이창준A,현내과의원,에소메졸캡슐20밀리그램,0.0
이창준A,서울마디튼튼의원,에소메졸캡슐20밀리그램,87265.45454545454
이창준A,지음마취통증의학과의원,에소메졸캡슐20밀리그램,187117.2727272727
이창준A,한마음내과영상의학과의원,에소메졸캡슐20밀리그램,167818.1818181818
이창준A,삼성코랄이비인후과의원,에소메졸캡슐20밀리그램,0.0
이창준A,연세소아청소년과의원,에소메졸캡슐20밀리그램,0.0
이창준A,스무살봄의원,에소메졸캡슐20밀리그램,0.0
이창준A,수지21세기의원,에소메졸캡슐20밀리그램,0.0
이창준A,엘림의원,에소메졸캡슐20밀리그램,0.0
이창준A,으뜸가정의학과의원,에소메졸캡슐20밀리그램,0.0
이창준A,리&홍위즈의원,에소메졸캡슐20밀리그램,0.0
이창준A,연세소아청소년과의원,에소메졸캡슐40밀리그램,0.0
이창준A,해맑은내과의원,에소메졸캡슐40밀리그램,34963.63636363637
이창준A,서울제일내과의원,에소메졸캡슐40밀리그램,279709.0909090909
이창준A,수지아산내과의원,에소메졸캡슐40밀리그램,0.0
이창준A,SOK수지속편한내과의원,에소메졸캡슐40밀리그램,32632.727272727272
이창준A,한마음내과영상의학과의원,에소메졸캡슐40밀리그램,139854.54545454544
이창준A,삼성박내과의원,에소메졸캡슐40밀리그램,34963.63636363637
이창준A,삼성코랄이비인후과의원,에소메졸캡슐40밀리그램,0.0
이창준A,현내과의원,에소메졸캡슐40밀리그램,16316.363636363636
이창준A,리&홍위즈의원,에소메졸캡슐40밀리그램,0.0
이창준A,김진영내과,에소메졸캡슐40밀리그램,67596.36363636365
이창준A,SOK수지속편한내과의원,에소메졸플러스정40/350밀리그램,0.0
이창준A,광교바른내과의원,에소메졸플러스정40/350밀리그램,334545.45454545453
이창준A,서울위(WE)편한내과의원,에소메졸플러스정40/350밀리그램,356290.90909090906
이창준A,수지아산내과의원,에소메졸디알서방캡슐40밀리그램,0.0
이창준A,해맑은내과의원,에소메졸디알서방캡슐40밀리그램,0.0
이창준A,현내과의원,에소메졸디알서방캡슐40밀리그램,27900.0
이창준A,으뜸가정의학과의원,에소메졸디알서방캡슐40밀리그램,0.0
이창준A,SOK수지속편한내과의원,에소메졸디알서방캡슐40밀리그램,0.0
이창준A,명문내과의원,에소메졸디알서방캡슐40밀리그램,38700.0
이창준A,초이스이비인후과의원,에소메졸디알서방캡슐40밀리그램,0.0
이창준A,삼성코랄이비인후과의원,에소메졸디알서방캡슐40밀리그램,0.0
이창준A,서울마디튼튼의원,에소메졸디알서방캡슐40밀리그램,52200.0
이창준A,서울위(WE)편한내과의원,에소메졸디알서방캡슐40밀리그램,88200.0
이창준A,엘림의원,에소메졸디알서방캡슐40밀리그램,0.0
이창준A,한마음내과영상의학과의원,에소메졸디알서방캡슐40밀리그램,0.0
이창준A,서울위(WE)편한내과의원,에소메졸디알서방캡슐20밀리그램,46418.181818181816
이창준A,수지아산내과의원,에소메졸디알서방캡슐20밀리그램,0.0
이창준A,김용한내과의원,에소메졸디알서방캡슐20밀리그램,0.0
이창준A,엘림의원,에소메졸디알서방캡슐20밀리그램,0.0
이창준A,해맑은내과의원,에소메졸디알서방캡슐20밀리그램,0.0
이창준A,SOK수지속편한내과의원,에소메졸디알서방캡슐20밀리그램,8781.818181818182
이창준A,한마음내과영상의학과의원,에소메졸디알서방캡슐20밀리그램,0.0
이창준A,리&홍위즈의원,에소메졸디알서방캡슐20밀리그램,0.0
이창준A,서울제일내과의원,에소메졸디알서방캡슐10밀리그램,41236.36363636364
이호진,중앙의원,에소메졸캡슐20밀리그램,25172.727272727272
이호진,송승호내과의원,에소메졸캡슐20밀리그램,0.0
이호진,미리내의원,에소메졸캡슐20밀리그램,0.0
이호진,현가정의원,에소메졸캡슐20밀리그램,0.0
이호진,송탄베스트의원,에소메졸캡슐20밀리그램,33563.63636363637
이호진,건강드림내과의원,에소메졸캡슐20밀리그램,0.0
이호진,연세정형외과의원,에소메졸캡슐20밀리그램,0.0
이호진,미소아과의원,에소메졸캡슐20밀리그램,0.0
이호진,하북한사랑의원,에소메졸캡슐20밀리그램,100690.90909090907
이호진,365연합의원,에소메졸캡슐20밀리그램,1836770.0
이호진,길내과의원,에소메졸캡슐20밀리그램,25172.727272727272
이호진,오제호내과의원,에소메졸캡슐20밀리그램,0.0
이호진,365일열린소사벌연합의원,에소메졸캡슐20밀리그램,1945012.7272727275
이호진,성모자혜의원,에소메졸캡슐20밀리그램,0.0
이호진,서울내과의원,에소메졸캡슐20밀리그램,50345.45454545455
이호진,김두희가정의학과의원,에소메졸캡슐20밀리그램,0.0
이호진,연세제일의원,에소메졸캡슐20밀리그램,0.0
이호진,하나의원,에소메졸캡슐20밀리그램,50345.45454545455
이호진,기독내과의원,에소메졸캡슐20밀리그램,0.0
이호진,연세재활의학과의원,에소메졸캡슐20밀리그램,0.0
이호진,하나의원,에소메졸캡슐40밀리그램,0.0
이호진,서울내과의원,에소메졸캡슐40밀리그램,0.0
이호진,호소아과의원,에소메졸캡슐40밀리그램,0.0
이호진,365일열린소사벌연합의원,에소메졸캡슐40밀리그램,0.0
이호진,하북한사랑의원,에소메졸캡슐40밀리그램,0.0
이호진,미소아과의원,에소메졸캡슐40밀리그램,0.0
이호진,기독내과의원,에소메졸캡슐40밀리그램,0.0
이호진,현가정의원,에소메졸캡슐40밀리그램,0.0
이호진,중앙의원,에소메졸캡슐40밀리그램,34963.63636363637
이호진,연세한빛외과의원,에소메졸플러스정20/350밀리그램,0.0
이호진,하나의원,에소메졸디알서방캡슐40밀리그램,0.0
이호진,하북한사랑의원,에소메졸디알서방캡슐40밀리그램,284400.0
이호진,김두희가정의학과의원,에소메졸디알서방캡슐40밀리그램,21600.0
이호진,오제호내과의원,에소메졸디알서방캡슐40밀리그램,0.0
이호진,건강드림내과의원,에소메졸디알서방캡슐40밀리그램,1040400.0
이호진,연세재활의학과의원,에소메졸디알서방캡슐40밀리그램,0.0
이호진,삼성서울내과의원,에소메졸디알서방캡슐40밀리그램,0.0
이호진,좋은샘가정의학과의원,에소메졸디알서방캡슐40밀리그램,56700.0
이호진,연세한빛외과의원,에소메졸디알서방캡슐40밀리그램,0.0
이호진,기독내과의원,에소메졸디알서방캡슐40밀리그램,0.0
이호진,건강드림내과의원,에소메졸디알서방캡슐20밀리그램,940909.0909090908
이호진,좋은샘가정의학과의원,에소메졸디알서방캡슐20밀리그램,0.0
이호진,송승호내과의원,에소메졸디알서방캡슐20밀리그램,0.0
이호진,하북한사랑의원,에소메졸디알서방캡슐20밀리그램,215781.81818181812
이호진,우리들외과의원,에소메졸디알서방캡슐10밀리그램,2405.454545454545
이호진,송승호내과의원,에소메졸디알서방캡슐10밀리그램,14432.727272727272
이희영,참편한김의원,에소메졸캡슐20밀리그램,0.0
이희영,서울햇님소아청소년과의원,에소메졸캡슐20밀리그램,0.0
이희영,연세손내과의원,에소메졸캡슐20밀리그램,0.0
이희영,서울삼성내과의원,에소메졸캡슐20밀리그램,56219.0909090909
이희영,서울새로운내과의원,에소메졸캡슐20밀리그램,172013.63636363635
이희영,늘푸른이비인후과의원,에소메졸캡슐20밀리그램,0.0
이희영,센텀내과의원,에소메졸캡슐20밀리그램,0.0
이희영,김앤서내과의원,에소메졸캡슐20밀리그램,789584.5454545454
이희영,김람훈내과의원,에소메졸캡슐20밀리그램,0.0
이희영,아이앤미가정의학과의원,에소메졸캡슐20밀리그램,0.0
이희영,수이비인후과의원,에소메졸캡슐20밀리그램,25172.727272727272
이희영,이건내과의원,에소메졸캡슐20밀리그램,0.0
이희영,김앤서내과의원,에소메졸캡슐40밀리그램,371780.0
이희영,서울새로운내과의원,에소메졸캡슐40밀리그램,0.0
이희영,서울삼성내과의원,에소메졸캡슐40밀리그램,0.0
이희영,김람훈내과의원,에소메졸캡슐40밀리그램,0.0
이희영,연세손내과의원,에소메졸캡슐40밀리그램,0.0
이희영,이건내과의원,에소메졸캡슐40밀리그램,0.0
이희영,연세속앤마디편한내과의원,에소메졸플러스정20/350밀리그램,19636.36363636364
이희영,서울삼성내과의원,에소메졸플러스정20/350밀리그램,0.0
이희영,서울삼성내과의원,에소메졸플러스정40/350밀리그램,0.0
이희영,연세속앤마디편한내과의원,에소메졸플러스정40/350밀리그램,317818.1818181818
이희영,이건내과의원,에소메졸플러스정40/350밀리그램,0.0
이희영,이건내과의원,에소메졸디알서방캡슐40밀리그램,27000.0
이희영,서울삼성내과의원,에소메졸디알서방캡슐40밀리그램,203400.0
이희영,아이앤미가정의학과의원,에소메졸디알서방캡슐20밀리그램,0.0
이희영,서울삼성내과의원,에소메졸디알서방캡슐20밀리그램,4390.90909090909
이희영,센텀내과의원,에소메졸디알서방캡슐20밀리그램,0.0
이희영,김앤서내과의원,에소메졸디알서방캡슐20밀리그램,0.0
이희영,수이비인후과의원,에소메졸디알서방캡슐20밀리그램,0.0
이희영,이건내과의원,에소메졸디알서방캡슐20밀리그램,131727.2727272727
이희영,서울삼성내과의원,에소메졸디알서방캡슐10밀리그램,525591.8181818181
이희영,김람훈내과의원,에소메졸디알서방캡슐10밀리그램,30927.272727272728
이희영,연세속앤마디편한내과의원,에소메졸디알서방캡슐10밀리그램,36081.81818181818
최유진E,비젼내과의원,에소메졸캡슐20밀리그램,284451.8181818182
최유진E,바른솔내과의원,에소메졸캡슐20밀리그램,41115.45454545455
최유진E,용인탑내과의원,에소메졸캡슐20밀리그램,25172.727272727272
최유진E,한일의원,에소메졸캡슐20밀리그램,25172.727272727272
최유진E,연세수내과의원,에소메졸캡슐20밀리그램,46989.0909090909
최유진E,양지내과의원,에소메졸캡슐20밀리그램,25172.727272727272
최유진E,홍인의료소비자생활협동조합우리현대의원,에소메졸캡슐20밀리그램,76357.27272727272
최유진E,위드준소아청소년과의원,에소메졸캡슐20밀리그램,83909.09090909091
최유진E,수지베스트내과의원,에소메졸캡슐20밀리그램,4195.454545454546
최유진E,서울삼성의원,에소메졸캡슐20밀리그램,25172.727272727272
최유진E,기독의원,에소메졸캡슐20밀리그램,50345.45454545455
최유진E,은내과의원,에소메졸캡슐20밀리그램,122507.27272727272
최유진E,유영일내과의원,에소메졸캡슐40밀리그램,16316.363636363636
최유진E,바른솔내과의원,에소메졸캡슐40밀리그램,509303.6363636364
최유진E,연세메디웰내과의원,에소메졸플러스정40/350밀리그램,67745.45454545456
최유진E,바른솔내과의원,에소메졸디알서방캡슐40밀리그램,174600.0
최유진E,연세메디웰내과의원,에소메졸디알서방캡슐40밀리그램,39600.0
최유진E,한일의원,에소메졸디알서방캡슐20밀리그램,18818.181818181816
최유진E,연세메디웰내과의원,에소메졸디알서방캡슐20밀리그램,77154.54545454546
최유진E,유영일내과의원,에소메졸디알서방캡슐20밀리그램,37636.36363636364
최유진E,양지내과의원,에소메졸디알서방캡슐20밀리그램,37636.36363636364
최유진E,유영일내과의원,에소메졸디알서방캡슐10밀리그램,1374.5454545454545
최유진E,수내과의원,에소메졸디알서방캡슐10밀리그램,1202.7272727272727
홍승현,청학제일의원,에소메졸캡슐20밀리그램,50345.45454545455
홍승현,블루밍의원,에소메졸캡슐20밀리그램,69644.54545454546
홍승현,참사랑가정의학과의원,에소메졸캡슐20밀리그램,151036.36363636365
홍승현,그릿시내과,에소메졸캡슐20밀리그램,23494.54545454545
홍승현,서울드림내과의원,에소메졸캡슐20밀리그램,75518.18181818182
홍승현,별내정형외과의원,에소메졸캡슐20밀리그램,2274775.4545454546
홍승현,남양주프라임정형외과의원,에소메졸캡슐20밀리그램,1056415.4545454544
홍승현,우리이비인후과의원,에소메졸캡슐20밀리그램,50345.45454545455
홍승현,아산정진욱내과의원,에소메졸캡슐20밀리그램,75518.18181818182
홍승현,청학의원,에소메졸캡슐20밀리그램,19080.927272727276
홍승현,청학의원,에소메졸캡슐40밀리그램,56538.53090909091
홍승현,장현서울의원,에소메졸캡슐40밀리그램,17481.81818181818
홍승현,남양주프라임정형외과의원,에소메졸캡슐40밀리그램,1170116.3636363635
홍승현,연세별내내과의원,에소메졸캡슐40밀리그램,174818.1818181818
홍승현,아산정진욱내과의원,에소메졸캡슐40밀리그램,32632.727272727272
홍승현,별내편한내과의원,에소메졸캡슐40밀리그램,32632.727272727272
홍승현,블루밍의원,에소메졸플러스정40/350밀리그램,207418.1818181818
홍승현,아산장편한내과의원,에소메졸디알서방캡슐40밀리그램,27000.0
홍승현,신플러스내과의원,에소메졸디알서방캡슐40밀리그램,27000.0
홍승현,청학제일의원,에소메졸디알서방캡슐40밀리그램,95400.0
홍승현,The서울아산내과의원,에소메졸디알서방캡슐40밀리그램,129600.0
홍승현,서울굿모닝내과의원,에소메졸디알서방캡슐40밀리그램,17100.0
홍승현,서울드림내과의원,에소메졸디알서방캡슐40밀리그램,100800.0
홍승현,블루밍의원,에소메졸디알서방캡슐40밀리그램,405000.0
홍승현,신플러스내과의원,에소메졸디알서방캡슐20밀리그램,37636.36363636364
홍승현,봄소아청소년과의원,에소메졸디알서방캡슐20밀리그램,2509.090909090909
홍승현,아산장편한내과의원,에소메졸디알서방캡슐20밀리그램,112909.0909090909
홍승현,참편한가정의원,에소메졸디알서방캡슐20밀리그램,58336.36363636364
홍승현,The서울아산내과의원,에소메졸디알서방캡슐20밀리그램,18818.181818181816
홍승현,오남이비인후과,에소메졸디알서방캡슐20밀리그램,37636.36363636364
홍승현,서울드림내과의원,에소메졸디알서방캡슐20밀리그램,227700.0
홍승현,진접아산내과의원,에소메졸디알서방캡슐20밀리그램,18818.181818181816
홍승현,해비치소아청소년과의원,에소메졸디알서방캡슐10밀리그램,1718.181818181818
홍승현,남양주프라임정형외과의원,에소메졸디알서방캡슐10밀리그램,9621.818181818178
홍승현,블루밍의원,에소메졸디알서방캡슐10밀리그램,19930.90909090909
홍승현,청학의원,에소메졸디알서방캡슐10밀리그램,17525.454545454544
홍승현,청학제일의원,에소메졸디알서방캡슐10밀리그램,12370.90909090909
김관태,추미애가정의학과의원,한미탐스오디정0.4밀리그램,0.0
김관태,정양호내과의원,한미탐스오디정0.4밀리그램,48218.181818181816
김관태,아이웰빙의원,한미탐스오디정0.4밀리그램,144654.54545454544
김관태,성모우리내과의원,한미탐스오디정0.4밀리그램,48218.181818181816
김관태,이영창내과의원,한미탐스오디정0.4밀리그램,0.0
김관태,연세비뇨기과의원,한미탐스오디정0.4밀리그램,24109.090909090908
김관태,예담의원,한미탐스오디정0.4밀리그램,11250.90909090909
김관태,태전삼성정형외과의원,한미탐스오디정0.4밀리그램,48218.181818181816
김관태,삼성의원,한미탐스캡슐0.4밀리그램,538560.0
김관태,연세비뇨기과의원,한미탐스캡슐0.4밀리그램,1490400.0
김관태,추미애가정의학과의원,한미탐스캡슐0.4밀리그램,64800.0
김관태,성모우리내과의원,한미탐스캡슐0.4밀리그램,302400.0
김관태,광주제일내과의원,한미탐스캡슐0.4밀리그램,108000.0
김관태,서울장내과의원,한미탐스캡슐0.4밀리그램,0.0
김관태,푸른가정의원,한미탐스캡슐0.4밀리그램,108000.0
김관태,퇴촌중앙의원,한미탐스캡슐0.4밀리그램,86400.0
김관태,"광주정형,일반외과의원",한미탐스캡슐0.4밀리그램,43200.0
김관태,정양호내과의원,한미탐스캡슐0.4밀리그램,21600.0
김관태,이영창내과의원,한미탐스캡슐0.4밀리그램,64800.0
김관태,예담의원,한미탐스캡슐0.4밀리그램,43200.0
김관태,태전성모내과의원,한미탐스캡슐0.4밀리그램,43200.0
김관태,서울휴내과이비인후과의원,한미탐스캡슐0.4밀리그램,43200.0
김관태,삼성맑은비뇨기과의원,한미탐스캡슐0.4밀리그램,1331280.0
김관태,고려정성가정의학과의원,한미탐스캡슐0.4밀리그램,268560.0
김관태,성모내과정형외과의원,한미탐스캡슐0.4밀리그램,0.0
김관태,푸른내과의원,한미탐스캡슐0.4밀리그램,194400.0
김관태,조은가정의학과의원,한미탐스캡슐0.4밀리그램,32400.0
김관태,푸른내과의원,한미탐스오디정0.2밀리그램,33818.181818181816
김관태,다나의원,한미탐스오디정0.2밀리그램,67636.36363636365
김관태,연세비뇨기과의원,한미탐스오디정0.2밀리그램,0.0
김관태,푸른가정의원,한미탐스오디정0.2밀리그램,67636.36363636365
김관태,정양호내과의원,한미탐스캡슐0.2밀리그램,41318.181818181816
김관태,예담의원,한미탐스캡슐0.2밀리그램,96409.09090909093
김관태,삼성의원,한미탐스캡슐0.2밀리그램,27545.454545454544
김관태,태전성모내과의원,한미탐스캡슐0.2밀리그램,27545.454545454544
김관태,삼성맑은비뇨기과의원,한미탐스캡슐0.2밀리그램,628495.4545454546
김관태,연세비뇨기과의원,한미탐스캡슐0.2밀리그램,0.0
김관태,푸른가정의원,한미탐스캡슐0.2밀리그램,82636.36363636363
김관태,성모우리내과의원,한미탐스캡슐0.2밀리그램,55090.90909090909
김두훈,박용식신경과의원,한미탐스오디정0.4밀리그램,70720.0
김두훈,이상훈이비인후과의원(방문),한미탐스오디정0.4밀리그램,72327.27272727272
김두훈,다산바른내과의원,한미탐스오디정0.4밀리그램,168763.63636363635
김두훈,세브란스가정의학과의원,한미탐스오디정0.4밀리그램,24109.090909090908
김두훈,전소아청소년과의원,한미탐스오디정0.4밀리그램,297345.45454545453
김두훈,박종서내과의원,한미탐스캡슐0.4밀리그램,21600.0
김두훈,전소아청소년과의원,한미탐스캡슐0.4밀리그램,43200.0
김두훈,연세의원,한미탐스캡슐0.4밀리그램,87120.0
김두훈,덕소성외과의원,한미탐스캡슐0.4밀리그램,64800.0
김두훈,화도연합내과의원,한미탐스캡슐0.4밀리그램,21600.0
김두훈,현대아산내과의원,한미탐스캡슐0.4밀리그램,36000.0
김두훈,이수완비뇨기과의원,한미탐스캡슐0.4밀리그램,129600.0
김두훈,서울아산내과,한미탐스캡슐0.4밀리그램,43200.0
김두훈,세브란스가정의학과의원,한미탐스캡슐0.4밀리그램,64800.0
김두훈,늘푸른의원,한미탐스캡슐0.4밀리그램,259200.0
김두훈,연세의원,한미탐스오디정0.2밀리그램,220381.81818181812
김두훈,다산바른내과의원,한미탐스오디정0.2밀리그램,32690.90909090909
김두훈,강내과의원,한미탐스오디정0.2밀리그램,25634.181818181816
김두훈,이상훈이비인후과의원(방문),한미탐스오디정0.2밀리그램,33818.181818181816
김두훈,건강드림내과의원,한미탐스오디정0.2밀리그램,16909.090909090908
김두훈,전소아청소년과의원,한미탐스캡슐0.2밀리그램,27545.454545454544
김두훈,서울아산내과,한미탐스캡슐0.2밀리그램,234136.36363636365
김두훈,화도연합내과의원,한미탐스캡슐0.2밀리그램,0.0
